file_name,link
https:__www.palestinechronicle.com_over-100-palestinians-killed-in-less-than-12-hours-by-israeli-airstrikes-on-gaza_.html,https://www.palestinechronicle.com/over-100-palestinians-killed-in-less-than-12-hours-by-israeli-airstrikes-on-gaza/
https:__www.palestinechronicle.com_israeli-president-visits-uae-appeals-for-help-in-returning-captives_.html,https://www.palestinechronicle.com/israeli-president-visits-uae-appeals-for-help-in-returning-captives/
https:__www.palestinechronicle.com_israel-is-planning-global-assassination-campaign-wall-street-journal_.html,https://www.palestinechronicle.com/israel-is-planning-global-assassination-campaign-wall-street-journal/
https:__www.palestinechronicle.com_israeli-forces-continue-siege-of-west-bank-town-of-aqraba-for-second-day_.html,https://www.palestinechronicle.com/israeli-forces-continue-siege-of-west-bank-town-of-aqraba-for-second-day/
https:__www.palestinechronicle.com_israel-rejected-all-offers-for-the-release-of-detainees-hamas-official_.html,https://www.palestinechronicle.com/israel-rejected-all-offers-for-the-release-of-detainees-hamas-official/
https:__www.palestinechronicle.com_un-secretary-general-deeply-regrets-resumption-of-fighting-in-gaza-after-humanitarian-truce_.html,https://www.palestinechronicle.com/un-secretary-general-deeply-regrets-resumption-of-fighting-in-gaza-after-humanitarian-truce/
https:__www.palestinechronicle.com_dozens-killed-injured-in-israeli-raids-after-truce-expires_.html,https://www.palestinechronicle.com/dozens-killed-injured-in-israeli-raids-after-truce-expires/
https:__www.palestinechronicle.com_gaza-live-blog-gaza-truce-ends-many-palestinians-killed-wounded-israel-targets-homes-across-strip-day-56_.html,https://www.palestinechronicle.com/gaza-live-blog-gaza-truce-ends-many-palestinians-killed-wounded-israel-targets-homes-across-strip-day-56/
https:__www.palestinechronicle.com_23-palestinian-children-7-women-freed-from-israeli-prisons_.html,https://www.palestinechronicle.com/23-palestinian-children-7-women-freed-from-israeli-prisons/
https:__www.palestinechronicle.com_this-is-why-we-carried-out-the-ramot-attack-qassam-brigades_.html,https://www.palestinechronicle.com/this-is-why-we-carried-out-the-ramot-attack-qassam-brigades/
https:__www.palestinechronicle.com_israeli-occupation-forces-kill-young-palestinian-man-near-tubas-2_.html,https://www.palestinechronicle.com/israeli-occupation-forces-kill-young-palestinian-man-near-tubas-2/
https:__www.palestinechronicle.com_palestinian-journalist-injured-by-israeli-sniper-in-gaza_.html,https://www.palestinechronicle.com/palestinian-journalist-injured-by-israeli-sniper-in-gaza/
https:__www.palestinechronicle.com_south-africa-protest-calls-for-permanent-ceasefire-in-gaza-strip_.html,https://www.palestinechronicle.com/south-africa-protest-calls-for-permanent-ceasefire-in-gaza-strip/
https:__www.palestinechronicle.com_israel-to-summon-spains-ambassador-over-comments-by-spanish-pm_.html,https://www.palestinechronicle.com/israel-to-summon-spains-ambassador-over-comments-by-spanish-pm/
https:__www.palestinechronicle.com_israeli-forces-kill-young-palestinian-man-near-ofer-prison-in-beitunia_.html,https://www.palestinechronicle.com/israeli-forces-kill-young-palestinian-man-near-ofer-prison-in-beitunia/
https:__www.palestinechronicle.com_we-hope-the-truce-can-continue-us-secretary-of-state-blinken_.html,https://www.palestinechronicle.com/we-hope-the-truce-can-continue-us-secretary-of-state-blinken/
https:__www.palestinechronicle.com_israeli-forces-carry-out-large-scale-military-incursion-into-tulkarm_.html,https://www.palestinechronicle.com/israeli-forces-carry-out-large-scale-military-incursion-into-tulkarm/
https:__www.palestinechronicle.com_three-israeli-settlers-killed-others-injured-in-shooting-operation-in-jerusalem_.html,https://www.palestinechronicle.com/three-israeli-settlers-killed-others-injured-in-shooting-operation-in-jerusalem/
https:__www.palestinechronicle.com_gaza-live-blog-truce-extended-for-one-day-attack-in-ramot-hanadi-halawani-ahed-tamimi-released-gaza-hospitals-without-medicine-day-55_.html,https://www.palestinechronicle.com/gaza-live-blog-truce-extended-for-one-day-attack-in-ramot-hanadi-halawani-ahed-tamimi-released-gaza-hospitals-without-medicine-day-55/
https:__www.palestinechronicle.com_more-prisoners-exchanged-as-critical-talks-on-extended-ceasefire-continue-in-doha_.html,https://www.palestinechronicle.com/more-prisoners-exchanged-as-critical-talks-on-extended-ceasefire-continue-in-doha/
https:__www.palestinechronicle.com_extremely-unpleasant-fact-russias-un-diplomats-lash-out-at-us-west-israel_.html,https://www.palestinechronicle.com/extremely-unpleasant-fact-russias-un-diplomats-lash-out-at-us-west-israel/
https:__www.palestinechronicle.com_five-dead-premature-babies-discovered-in-gaza-hospital_.html,https://www.palestinechronicle.com/five-dead-premature-babies-discovered-in-gaza-hospital/
https:__www.palestinechronicle.com_a-bit-dangerous-elon-musk-rejects-invitation-to-visit-gaza_.html,https://www.palestinechronicle.com/a-bit-dangerous-elon-musk-rejects-invitation-to-visit-gaza/
https:__www.palestinechronicle.com_number-of-palestinians-killed-in-west-bank-since-october-7-exceeds-2022-death-toll_.html,https://www.palestinechronicle.com/number-of-palestinians-killed-in-west-bank-since-october-7-exceeds-2022-death-toll/
https:__www.palestinechronicle.com_flames-of-war-should-not-be-re-ignited-chinas-foreign-minister_.html,https://www.palestinechronicle.com/flames-of-war-should-not-be-re-ignited-chinas-foreign-minister/
https:__www.palestinechronicle.com_biden-faces-anger-among-muslim-american-supporters-new-york-times_.html,https://www.palestinechronicle.com/biden-faces-anger-among-muslim-american-supporters-new-york-times/
https:__www.palestinechronicle.com_israeli-occupation-forces-kill-two-palestinian-children-in-jenin_.html,https://www.palestinechronicle.com/israeli-occupation-forces-kill-two-palestinian-children-in-jenin/
https:__www.palestinechronicle.com_palestinian-resistance-calls-for-escalating-activism-on-intl-day-of-solidarity_.html,https://www.palestinechronicle.com/palestinian-resistance-calls-for-escalating-activism-on-intl-day-of-solidarity/
https:__www.palestinechronicle.com_on-intl-day-of-solidarity-with-palestinian-people-un-calls-for-justice-and-peace_.html,https://www.palestinechronicle.com/on-intl-day-of-solidarity-with-palestinian-people-un-calls-for-justice-and-peace/
https:__www.palestinechronicle.com_on-sixth-day-of-truce-israeli-navy-boats-fire-missiles-at-gaza-homes_.html,https://www.palestinechronicle.com/on-sixth-day-of-truce-israeli-navy-boats-fire-missiles-at-gaza-homes/
https:__www.palestinechronicle.com_israeli-forces-stormjenin-city-refugee-camp-declared-military-zones_.html,https://www.palestinechronicle.com/israeli-forces-stormjenin-city-refugee-camp-declared-military-zones/
https:__www.palestinechronicle.com_gaza-live-blog-who-1-3-millions-in-shelters-efforts-to-extend-ceasefire-israel-bombs-khan-yunis-barak-netanyahu-must-quit-day-54_.html,https://www.palestinechronicle.com/gaza-live-blog-who-1-3-millions-in-shelters-efforts-to-extend-ceasefire-israel-bombs-khan-yunis-barak-netanyahu-must-quit-day-54/
https:__www.palestinechronicle.com_raids-and-abuse-as-israel-releases-another-batch-of-palestinian-children-women_.html,https://www.palestinechronicle.com/raids-and-abuse-as-israel-releases-another-batch-of-palestinian-children-women/
https:__www.palestinechronicle.com_israel-withdraws-support-for-saudi-expo-2030-bid-but-it-mattered-little_.html,https://www.palestinechronicle.com/israel-withdraws-support-for-saudi-expo-2030-bid-but-it-mattered-little/
https:__www.palestinechronicle.com_israeli-authorities-extend-detention-of-al-shifa-hospital-director-for-45-days_.html,https://www.palestinechronicle.com/israeli-authorities-extend-detention-of-al-shifa-hospital-director-for-45-days/
https:__www.palestinechronicle.com_a-test-for-impartiality-iranian-fm-asks-icc-to-stop-israeli-aggression-in-gaza_.html,https://www.palestinechronicle.com/a-test-for-impartiality-iranian-fm-asks-icc-to-stop-israeli-aggression-in-gaza/
https:__www.palestinechronicle.com_israeli-prisons-became-a-graveyard-for-us-freed-palestinian-child-prisoner-speaks-out_.html,https://www.palestinechronicle.com/israeli-prisons-became-a-graveyard-for-us-freed-palestinian-child-prisoner-speaks-out/
https:__www.palestinechronicle.com_israeli-occupation-forces-kill-palestinian-child-near-tubas_.html,https://www.palestinechronicle.com/israeli-occupation-forces-kill-palestinian-child-near-tubas/
https:__www.palestinechronicle.com_two-palestinians-killed-more-injured-by-israeli-army-gunfire-in-occupied-west-bank_.html,https://www.palestinechronicle.com/two-palestinians-killed-more-injured-by-israeli-army-gunfire-in-occupied-west-bank/
https:__www.palestinechronicle.com_israeli-forces-violate-ceasefire-open-fire-in-gaza_.html,https://www.palestinechronicle.com/israeli-forces-violate-ceasefire-open-fire-in-gaza/
https:__www.palestinechronicle.com_gaza-live-blog-truce-extended-israel-violates-ceasefire-israeli-forces-raid-west-bank-towns-day-53_.html,https://www.palestinechronicle.com/gaza-live-blog-truce-extended-israel-violates-ceasefire-israeli-forces-raid-west-bank-towns-day-53/
https:__www.palestinechronicle.com_as-israel-releases-some-palestinians-thousands-more-arrested-in-west-bank_.html,https://www.palestinechronicle.com/as-israel-releases-some-palestinians-thousands-more-arrested-in-west-bank/
https:__www.palestinechronicle.com_elon-musk-meets-netanyahu-pledges-support-for-israel_.html,https://www.palestinechronicle.com/elon-musk-meets-netanyahu-pledges-support-for-israel/
https:__www.palestinechronicle.com_sinwar-made-extraordinary-appearance-spoke-in-hebrew-reports_.html,https://www.palestinechronicle.com/sinwar-made-extraordinary-appearance-spoke-in-hebrew-reports/
https:__www.palestinechronicle.com_turkish-fm-cautions-west-against-israels-war-crimes_.html,https://www.palestinechronicle.com/turkish-fm-cautions-west-against-israels-war-crimes/
https:__www.palestinechronicle.com_they-ran-away-from-the-battle-in-gaza-israeli-military-expels-two-officers_.html,https://www.palestinechronicle.com/they-ran-away-from-the-battle-in-gaza-israeli-military-expels-two-officers/
https:__www.palestinechronicle.com_intl-committee-must-investigate-israels-holding-of-bodies-in-gaza-euro-med-monitor_.html,https://www.palestinechronicle.com/intl-committee-must-investigate-israels-holding-of-bodies-in-gaza-euro-med-monitor/
https:__www.palestinechronicle.com_two-missiles-fired-from-yemen-toward-us-ship-in-gulf-of-aden_.html,https://www.palestinechronicle.com/two-missiles-fired-from-yemen-toward-us-ship-in-gulf-of-aden/
https:__www.palestinechronicle.com_in-violation-of-prisoner-swap-deal-israel-returns-palestinian-child-detainee-to-damon-prison_.html,https://www.palestinechronicle.com/in-violation-of-prisoner-swap-deal-israel-returns-palestinian-child-detainee-to-damon-prison/
https:__www.palestinechronicle.com_three-palestinian-students-shot-in-suspected-hate-crime-in-vermont_.html,https://www.palestinechronicle.com/three-palestinian-students-shot-in-suspected-hate-crime-in-vermont/
https:__www.palestinechronicle.com_palestine-red-crescent-100-aid-trucks-entered-northern-gaza-photos_.html,https://www.palestinechronicle.com/palestine-red-crescent-100-aid-trucks-entered-northern-gaza-photos/
https:__www.palestinechronicle.com_we-fear-for-her-fate-family-of-detained-girl-who-supposed-to-be-released-by-israel-on-friday_.html,https://www.palestinechronicle.com/we-fear-for-her-fate-family-of-detained-girl-who-supposed-to-be-released-by-israel-on-friday/
https:__www.palestinechronicle.com_gaza-live-blog-last-day-of-truce-gaza-city-with-no-fuel-ceasefire-might-be-extended-prisoner-swap-scheduled-day-52_.html,https://www.palestinechronicle.com/gaza-live-blog-last-day-of-truce-gaza-city-with-no-fuel-ceasefire-might-be-extended-prisoner-swap-scheduled-day-52/
https:__www.palestinechronicle.com_amid-israeli-attacks-on-families-39-palestinian-children-released_.html,https://www.palestinechronicle.com/amid-israeli-attacks-on-families-39-palestinian-children-released/
