file_name,link
https:__electronicintifada.net_content_us-gives-green-light-israels-attacks-human-rights-groups_36196.html,https://electronicintifada.net/content/us-gives-green-light-israels-attacks-human-rights-groups/36196
https:__electronicintifada.net_content_hamas-happy-israel-decimated-islamic-jihad_36131.html,https://electronicintifada.net/content/hamas-happy-israel-decimated-islamic-jihad/36131
https:__electronicintifada.net_content_brutal-police-assault-palestinian-american-teen-chicago_36141.html,https://electronicintifada.net/content/brutal-police-assault-palestinian-american-teen-chicago/36141
https:__electronicintifada.net_content_how-israel-erases-palestinian-cultural-memory_36026.html,https://electronicintifada.net/content/how-israel-erases-palestinian-cultural-memory/36026
https:__electronicintifada.net_content_something-terrible-about-happen-gaza_36111.html,https://electronicintifada.net/content/something-terrible-about-happen-gaza/36111
https:__electronicintifada.net_content_israels-true-target-not-islamic-jihad_36106.html,https://electronicintifada.net/content/israels-true-target-not-islamic-jihad/36106
https:__electronicintifada.net_content_taking-charities-fund-israels-settlers_35976.html,https://electronicintifada.net/content/taking-charities-fund-israels-settlers/35976
https:__electronicintifada.net_content_haunted-ghosts-germany-blames-palestinians-anti-semitism_35861.html,https://electronicintifada.net/content/haunted-ghosts-germany-blames-palestinians-anti-semitism/35861
https:__electronicintifada.net_content_canadas-press-join-anti-palestinian-chorus_35831.html,https://electronicintifada.net/content/canadas-press-join-anti-palestinian-chorus/35831
https:__electronicintifada.net_content_end-unrwa_35786.html,https://electronicintifada.net/content/end-unrwa/35786
https:__electronicintifada.net_content_masafer-yatta-evictions-enabled-british-born-judge_35641.html,https://electronicintifada.net/content/masafer-yatta-evictions-enabled-british-born-judge/35641
https:__electronicintifada.net_content_israels-assaults-public-health-infrastructure-amount-war-crimes_35601.html,https://electronicintifada.net/content/israels-assaults-public-health-infrastructure-amount-war-crimes/35601
https:__electronicintifada.net_content_will-icc-help-israel-get-away-shireen-abu-aklehs-murder_35556.html,https://electronicintifada.net/content/will-icc-help-israel-get-away-shireen-abu-aklehs-murder/35556
https:__electronicintifada.net_content_west-bank-restiveness-sign-changing-times_35546.html,https://electronicintifada.net/content/west-bank-restiveness-sign-changing-times/35546
https:__electronicintifada.net_content_how-unions-are-backing-bds_35541.html,https://electronicintifada.net/content/how-unions-are-backing-bds/35541
https:__electronicintifada.net_content_i-vividly-remember-nakba_35451.html,https://electronicintifada.net/content/i-vividly-remember-nakba/35451
