file_name,link
https:__electronicintifada.net_blogs_maureen-clare-murphy_un-votes-gaza-truce-israel-intensifies-strikes.html,https://electronicintifada.net/blogs/maureen-clare-murphy/un-votes-gaza-truce-israel-intensifies-strikes
https:__electronicintifada.net_blogs_maureen-clare-murphy_israel-threatens-gazas-largest-hospital.html,https://electronicintifada.net/blogs/maureen-clare-murphy/israel-threatens-gazas-largest-hospital
https:__electronicintifada.net_blogs_ali-abunimah_gaza-communications-blackout-israel-intensifies-attack.html,https://electronicintifada.net/blogs/ali-abunimah/gaza-communications-blackout-israel-intensifies-attack
https:__electronicintifada.net_blogs_nora-barrows-friedman_watch-day-20-roundup-israels-attacks-gaza.html,https://electronicintifada.net/blogs/nora-barrows-friedman/watch-day-20-roundup-israels-attacks-gaza
https:__electronicintifada.net_blogs_maureen-clare-murphy_gaza-tortured-israel-and-us-not-failed-world.html,https://electronicintifada.net/blogs/maureen-clare-murphy/gaza-tortured-israel-and-us-not-failed-world
https:__electronicintifada.net_blogs_maureen-clare-murphy_arab-states-press-ceasefire-amid-us-obstruction.html,https://electronicintifada.net/blogs/maureen-clare-murphy/arab-states-press-ceasefire-amid-us-obstruction
https:__electronicintifada.net_blogs_david-cronin_have-eu-warnings-caused-surge-censorship-posts-criticizing-israel.html,https://electronicintifada.net/blogs/david-cronin/have-eu-warnings-caused-surge-censorship-posts-criticizing-israel
https:__electronicintifada.net_blogs_tamara-nassar_israeli-drone-missile-kills-three-children-jenin.html,https://electronicintifada.net/blogs/tamara-nassar/israeli-drone-missile-kills-three-children-jenin
https:__electronicintifada.net_blogs_maureen-clare-murphy_starvation-being-used-weapon-war-israeli-strikes-kill-hundreds.html,https://electronicintifada.net/blogs/maureen-clare-murphy/starvation-being-used-weapon-war-israeli-strikes-kill-hundreds
https:__electronicintifada.net_blogs_nora-barrows-friedman_world-has-come-together-eliminate-us-says-gaza-doctor.html,https://electronicintifada.net/blogs/nora-barrows-friedman/world-has-come-together-eliminate-us-says-gaza-doctor
https:__electronicintifada.net_blogs_maureen-clare-murphy_israeli-airstrike-kills-al-jazeera-correspondents-family.html,https://electronicintifada.net/blogs/maureen-clare-murphy/israeli-airstrike-kills-al-jazeera-correspondents-family
https:__electronicintifada.net_blogs_maureen-clare-murphy_israel-enraged-un-heads-reminder-suffocating-occupation.html,https://electronicintifada.net/blogs/maureen-clare-murphy/israel-enraged-un-heads-reminder-suffocating-occupation
https:__electronicintifada.net_blogs_maureen-clare-murphy_un-begs-more-aid-enter-gaza-hospitals-run-out-fuel.html,https://electronicintifada.net/blogs/maureen-clare-murphy/un-begs-more-aid-enter-gaza-hospitals-run-out-fuel
https:__electronicintifada.net_blogs_ali-abunimah_israel-furious-elderly-captive-spoke-humane-treatment-hamas.html,https://electronicintifada.net/blogs/ali-abunimah/israel-furious-elderly-captive-spoke-humane-treatment-hamas
https:__electronicintifada.net_blogs_tamara-nassar_did-israel-kill-hamas-detainee.html,https://electronicintifada.net/blogs/tamara-nassar/did-israel-kill-hamas-detainee
https:__electronicintifada.net_blogs_nora-barrows-friedman_watch-day-17-roundup-israels-attacks-gaza.html,https://electronicintifada.net/blogs/nora-barrows-friedman/watch-day-17-roundup-israels-attacks-gaza
https:__electronicintifada.net_blogs_maureen-clare-murphy_gaza-reels-israeli-bombing-intensifies.html,https://electronicintifada.net/blogs/maureen-clare-murphy/gaza-reels-israeli-bombing-intensifies
https:__electronicintifada.net_blogs_david-cronin_lobby-lusts-attack-gazas-main-hospital.html,https://electronicintifada.net/blogs/david-cronin/lobby-lusts-attack-gazas-main-hospital
https:__electronicintifada.net_blogs_tamara-nassar_us-supplied-israeli-apache-helicopter-kills-children-west-bank.html,https://electronicintifada.net/blogs/tamara-nassar/us-supplied-israeli-apache-helicopter-kills-children-west-bank
https:__electronicintifada.net_blogs_maureen-clare-murphy_palestinian-rights-groups-push-un-security-council-ceasefire.html,https://electronicintifada.net/blogs/maureen-clare-murphy/palestinian-rights-groups-push-un-security-council-ceasefire
https:__electronicintifada.net_blogs_tamara-nassar_israel-cuts-water-and-electricity-palestinian-prisoners.html,https://electronicintifada.net/blogs/tamara-nassar/israel-cuts-water-and-electricity-palestinian-prisoners
https:__electronicintifada.net_blogs_maureen-clare-murphy_aid-convoy-egypt-wont-stop-gaza-genocide.html,https://electronicintifada.net/blogs/maureen-clare-murphy/aid-convoy-egypt-wont-stop-gaza-genocide
https:__electronicintifada.net_blogs_nora-barrows-friedman_watch-day-14-roundup-israels-attacks-gaza.html,https://electronicintifada.net/blogs/nora-barrows-friedman/watch-day-14-roundup-israels-attacks-gaza
https:__electronicintifada.net_blogs_maureen-clare-murphy_two-american-women-are-first-captives-released-hamas.html,https://electronicintifada.net/blogs/maureen-clare-murphy/two-american-women-are-first-captives-released-hamas
https:__electronicintifada.net_blogs_tamara-nassar_israel-commits-massacre-west-bank-refugee-camp.html,https://electronicintifada.net/blogs/tamara-nassar/israel-commits-massacre-west-bank-refugee-camp
https:__electronicintifada.net_blogs_maureen-clare-murphy_un-experts-sound-genocide-alarm-over-gaza.html,https://electronicintifada.net/blogs/maureen-clare-murphy/un-experts-sound-genocide-alarm-over-gaza
https:__electronicintifada.net_blogs_asa-winstanley_israel-may-kill-600000-civilians-says-ambassador.html,https://electronicintifada.net/blogs/asa-winstanley/israel-may-kill-600000-civilians-says-ambassador
https:__electronicintifada.net_blogs_nora-barrows-friedman_watch-day-12-roundup-israels-attacks-gaza.html,https://electronicintifada.net/blogs/nora-barrows-friedman/watch-day-12-roundup-israels-attacks-gaza
https:__electronicintifada.net_blogs_david-cronin_bono-and-edge-pocket-millions-deal-israeli-bank.html,https://electronicintifada.net/blogs/david-cronin/bono-and-edge-pocket-millions-deal-israeli-bank
https:__electronicintifada.net_blogs_tamara-nassar_jewish-extremists-plan-lynch-palestinians-chat-apps.html,https://electronicintifada.net/blogs/tamara-nassar/jewish-extremists-plan-lynch-palestinians-chat-apps
https:__electronicintifada.net_blogs_nora-barrows-friedman_podcast-ep-84-students-fight-smears-universities-back-israels-genocidal.html,https://electronicintifada.net/blogs/nora-barrows-friedman/podcast-ep-84-students-fight-smears-universities-back-israels-genocidal
https:__electronicintifada.net_blogs_michael-f-brown_cnn-fails-challenge-us-politicians-supporting-ethnic-cleansing-gaza.html,https://electronicintifada.net/blogs/michael-f-brown/cnn-fails-challenge-us-politicians-supporting-ethnic-cleansing-gaza
https:__electronicintifada.net_blogs_maureen-clare-murphy_hospital-massacre-compounds-gazas-nightmare.html,https://electronicintifada.net/blogs/maureen-clare-murphy/hospital-massacre-compounds-gazas-nightmare
https:__electronicintifada.net_blogs_ali-abunimah_israels-spin-about-hospital-massacre-quickly-comes-apart.html,https://electronicintifada.net/blogs/ali-abunimah/israels-spin-about-hospital-massacre-quickly-comes-apart
https:__electronicintifada.net_blogs_michael-f-brown_more-children-killed-gaza-ukraine.html,https://electronicintifada.net/blogs/michael-f-brown/more-children-killed-gaza-ukraine
https:__electronicintifada.net_blogs_maureen-clare-murphy_one-child-killed-every-15-minutes-gaza.html,https://electronicintifada.net/blogs/maureen-clare-murphy/one-child-killed-every-15-minutes-gaza
https:__electronicintifada.net_blogs_nora-barrows-friedman_watch-day-10-roundtable-israels-attacks-gaza.html,https://electronicintifada.net/blogs/nora-barrows-friedman/watch-day-10-roundtable-israels-attacks-gaza
